Sample	36	38	40	42	44	46	48	50	52	54	56	58	60	62	64	66	68	70	72	74	76	78	80	82	84	86	88	90	92	94	96	98	100
AS_C_L3_M_V_S3_L002_R2_PE	849.0	378.0	1171.0	488.0	29.0	46.0	29.0	55.0	604.0	11329.0	1611.0	2033.0	2568.0	3069.0	3753.0	6225.0	3754.0	4285.0	5013.0	5310.0	12400.0	7086.0	8892.0	9170.0	9444.0	10814.0	14238.0	17186.0	22357.0	32812.0	57103.0	135263.0	39384843.0
AS_C_L4_F_S_S1_L004_R1_PE	18.0	27.0	11.0	78.0	20.0	24.0	36.0	48.0	4549.0	1064.0	725.0	1080.0	1646.0	5995.0	3005.0	4467.0	5452.0	6564.0	9426.0	9099.0	11941.0	12834.0	16965.0	18561.0	19298.0	22759.0	31356.0	36055.0	46303.0	67808.0	104748.0	233188.0	40270436.0
AS_C_L4_F_S_S1_L004_R2_PE	28.0	160.0	30.0	891.0	24.0	29.0	36.0	55.0	44.0	11562.0	1930.0	2404.0	3201.0	4174.0	5058.0	5631.0	12782.0	6845.0	7746.0	8334.0	9101.0	12172.0	15256.0	17681.0	17858.0	24950.0	27030.0	32719.0	42645.0	62917.0	98793.0	235859.0	40277641.0
AS_C_L4_F_S_S2_L004_R1_PE	10.0	10.0	24.0	70.0	16.0	21.0	24.0	29.0	4098.0	1000.0	721.0	905.0	1303.0	5494.0	2481.0	3713.0	4447.0	5283.0	7320.0	7388.0	9786.0	10402.0	13409.0	14772.0	15708.0	18702.0	26371.0	30017.0	39811.0	59301.0	93097.0	215094.0	38868560.0
AS_C_L4_F_S_S2_L004_R2_PE	14.0	167.0	25.0	879.0	26.0	23.0	20.0	42.0	56.0	13083.0	2038.0	2447.0	3209.0	4211.0	5089.0	5524.0	12312.0	6613.0	7227.0	7861.0	8597.0	11329.0	14292.0	16465.0	16824.0	23323.0	25847.0	31439.0	41488.0	61354.0	97750.0	235839.0	38803974.0
AS_C_L4_F_S_S3_L002_R1_PE	17.0	1418.0	28.0	14.0	23.0	32.0	38.0	37.0	48.0	1055.0	599.0	854.0	1332.0	1875.0	2457.0	3148.0	3930.0	4610.0	6305.0	6040.0	7011.0	8354.0	10661.0	11373.0	11621.0	15880.0	17730.0	21682.0	26839.0	41046.0	59957.0	139205.0	41578568.0
AS_C_L4_F_S_S3_L002_R2_PE	989.0	391.0	1289.0	488.0	31.0	34.0	35.0	44.0	635.0	10973.0	1673.0	2211.0	2801.0	3616.0	4313.0	6860.0	4598.0	5043.0	6019.0	6319.0	14073.0	8726.0	10949.0	11071.0	11338.0	12706.0	17336.0	20545.0	27025.0	39394.0	68617.0	163512.0	41520133.0
AS_C_L4_F_V_S1_L004_R1_PE	10.0	13.0	19.0	78.0	24.0	30.0	27.0	34.0	4310.0	826.0	638.0	833.0	1317.0	5618.0	2434.0	3567.0	4385.0	5543.0	7894.0	7737.0	9957.0	10712.0	14061.0	15503.0	16285.0	19377.0	27566.0	31955.0	41122.0	61829.0	96166.0	223232.0	40031082.0
AS_C_L4_F_V_S1_L004_R2_PE	18.0	150.0	31.0	952.0	36.0	24.0	31.0	42.0	66.0	10313.0	1753.0	2181.0	2912.0	3622.0	4565.0	5111.0	12182.0	6332.0	7021.0	7707.0	8562.0	11250.0	14122.0	16372.0	17129.0	23817.0	26279.0	31706.0	42931.0	63311.0	101707.0	246055.0	39975894.0
AS_C_L4_F_V_S2_L002_R1_PE	22.0	1423.0	21.0	16.0	35.0	56.0	25.0	41.0	53.0	800.0	533.0	655.0	1070.0	1505.0	1877.0	2537.0	3175.0	3992.0	5564.0	5473.0	6070.0	7556.0	9484.0	10201.0	10689.0	14575.0	16323.0	20211.0	25566.0	38817.0	57835.0	142199.0	41711251.0
AS_C_L4_F_V_S2_L002_R2_PE	939.0	439.0	1262.0	484.0	35.0	49.0	40.0	49.0	537.0	9975.0	1448.0	1797.0	2412.0	3095.0	3486.0	6212.0	3656.0	4274.0	5012.0	5339.0	12672.0	6936.0	8812.0	8864.0	9226.0	10653.0	14032.0	16632.0	21851.0	31323.0	53668.0	125039.0	41729402.0
AS_C_L4_F_V_S3_L002_R1_PE	15.0	1678.0	20.0	29.0	48.0	43.0	39.0	59.0	71.0	1570.0	861.0	1252.0	1909.0	2663.0	3721.0	4822.0	5607.0	6976.0	9272.0	9488.0	10466.0	13142.0	16350.0	17562.0	17662.0	23221.0	26788.0	32413.0	39098.0	57505.0	82062.0	175383.0	45138578.0
AS_C_L4_F_V_S3_L002_R2_PE	1038.0	422.0	1423.0	598.0	40.0	46.0	57.0	60.0	666.0	14597.0	2119.0	2752.0	3661.0	4445.0	5461.0	8395.0	5861.0	6500.0	7980.0	8107.0	16411.0	10971.0	13505.0	13484.0	13606.0	15279.0	20173.0	23427.0	29917.0	42027.0	69685.0	154460.0	45203200.0
AS_C_L4_M_S_S1_L004_R1_PE	21.0	27.0	28.0	96.0	50.0	43.0	56.0	64.0	4784.0	1331.0	935.0	1163.0	1896.0	6585.0	3535.0	5114.0	5951.0	7305.0	10140.0	10232.0	13103.0	14350.0	18574.0	20925.0	22249.0	26206.0	36367.0	42435.0	55582.0	83065.0	129122.0	290098.0	43622460.0
AS_C_L4_M_S_S1_L004_R2_PE	28.0	215.0	38.0	985.0	33.0	51.0	46.0	63.0	78.0	13578.0	2302.0	2710.0	3802.0	4631.0	5832.0	6354.0	14131.0	7958.0	8843.0	9653.0	10769.0	14026.0	17391.0	20365.0	20754.0	28719.0	31626.0	38447.0	51015.0	74575.0	117835.0	278923.0	43648116.0
AS_C_L4_M_S_S2_L002_R1_PE	23.0	1565.0	24.0	16.0	27.0	39.0	31.0	39.0	55.0	1125.0	704.0	1019.0	1501.0	2143.0	2856.0	3620.0	4535.0	5622.0	6859.0	7323.0	8397.0	10511.0	12710.0	14166.0	14390.0	19057.0	21626.0	25783.0	32352.0	49119.0	72568.0	163964.0	42980672.0
AS_C_L4_M_S_S2_L002_R2_PE	928.0	461.0	1318.0	574.0	29.0	44.0	32.0	49.0	650.0	12733.0	1924.0	2566.0	3326.0	4071.0	4998.0	7788.0	5226.0	6014.0	7266.0	7345.0	15274.0	10277.0	12609.0	12902.0	13147.0	14824.0	19492.0	23096.0	30382.0	43064.0	73323.0	169808.0	42958901.0
AS_C_L4_M_S_S3_L002_R1_PE	16.0	1826.0	22.0	22.0	17.0	36.0	51.0	39.0	53.0	1156.0	751.0	1040.0	1558.0	2207.0	2843.0	3829.0	4573.0	5601.0	7353.0	7561.0	8767.0	10890.0	13487.0	15066.0	15792.0	20957.0	24267.0	30011.0	37711.0	57251.0	85369.0	194254.0	52829567.0
AS_C_L4_M_S_S3_L002_R2_PE	1112.0	541.0	1662.0	643.0	24.0	42.0	46.0	52.0	742.0	14590.0	2059.0	2691.0	3455.0	4139.0	5012.0	8548.0	5279.0	6011.0	7176.0	7440.0	17119.0	10210.0	12696.0	13301.0	13862.0	15556.0	20883.0	24937.0	32400.0	46914.0	80569.0	187377.0	52836855.0
AS_C_L4_M_V_S1_L004_R1_PE	9.0	9.0	14.0	63.0	22.0	23.0	37.0	41.0	4531.0	1227.0	879.0	1068.0	1670.0	6505.0	3250.0	4701.0	5575.0	6798.0	9080.0	9660.0	12502.0	13708.0	17413.0	19695.0	20474.0	23401.0	32994.0	37872.0	48844.0	71960.0	112687.0	257745.0	43053576.0
AS_C_L4_M_V_S1_L004_R2_PE	28.0	163.0	24.0	945.0	20.0	23.0	38.0	32.0	64.0	11539.0	2118.0	2619.0	3609.0	4846.0	5797.0	6498.0	14298.0	8039.0	9212.0	9963.0	10844.0	14377.0	17751.0	20621.0	20741.0	28245.0	31689.0	38953.0	51200.0	75645.0	121371.0	292070.0	42974651.0
AS_C_L4_M_V_S2_L002_R1_PE	19.0	1374.0	22.0	25.0	27.0	29.0	32.0	51.0	49.0	1206.0	702.0	937.0	1333.0	1917.0	2539.0	3372.0	3976.0	4854.0	6338.0	6435.0	7632.0	9250.0	11363.0	12804.0	12971.0	17135.0	19553.0	23791.0	29791.0	45111.0	66019.0	149250.0	39324357.0
AS_C_L4_M_V_S2_L002_R2_PE	884.0	383.0	1195.0	492.0	21.0	28.0	36.0	42.0	639.0	17510.0	2224.0	2768.0	3708.0	4411.0	5237.0	7442.0	5235.0	6065.0	6784.0	7173.0	14199.0	9602.0	11704.0	11689.0	12103.0	13519.0	17798.0	21273.0	27317.0	38906.0	65882.0	152275.0	39295720.0
AS_C_L4_M_V_S3_L002_R1_PE	28.0	1413.0	26.0	28.0	36.0	41.0	35.0	59.0	74.0	1012.0	629.0	908.0	1221.0	1823.0	2408.0	3105.0	3720.0	4609.0	5731.0	6158.0	6966.0	8657.0	10823.0	11963.0	11967.0	16026.0	18205.0	22047.0	27624.0	41894.0	63178.0	145173.0	40427716.0
AS_C_L4_M_V_S3_L002_R2_PE	934.0	388.0	1126.0	480.0	38.0	37.0	45.0	49.0	641.0	10298.0	1583.0	2086.0	2823.0	3226.0	4025.0	6653.0	4208.0	4737.0	5626.0	6111.0	13307.0	8214.0	10045.0	10268.0	10619.0	12056.0	15944.0	19190.0	24886.0	36106.0	61698.0	142950.0	40424906.0
AS_D_L1_F_S_S1_L004_R1_PE	12.0	12.0	34.0	113.0	32.0	33.0	49.0	47.0	4461.0	1849.0	1268.0	1744.0	2591.0	7331.0	4941.0	7104.0	8592.0	10777.0	13767.0	14421.0	17874.0	20537.0	26064.0	28740.0	30662.0	35938.0	48934.0	56696.0	72117.0	102237.0	151448.0	319261.0	39968741.0
AS_D_L1_F_S_S1_L004_R2_PE	15.0	187.0	33.0	889.0	49.0	31.0	49.0	52.0	73.0	9886.0	1914.0	2456.0	3421.0	4572.0	5492.0	6387.0	13447.0	8003.0	9475.0	10646.0	11547.0	15436.0	19596.0	22379.0	23279.0	30653.0	33976.0	40672.0	52813.0	76845.0	117838.0	261214.0	40175102.0
AS_D_L1_F_S_S2_L004_R1_PE	20.0	18.0	41.0	84.0	36.0	27.0	43.0	38.0	4710.0	1317.0	890.0	1211.0	1770.0	6592.0	3364.0	4703.0	5613.0	7082.0	9488.0	9923.0	12834.0	14177.0	17592.0	19912.0	20772.0	24371.0	34075.0	39139.0	51121.0	75031.0	115033.0	256515.0	42924764.0
AS_D_L1_F_S_S2_L004_R2_PE	31.0	209.0	42.0	979.0	36.0	31.0	43.0	45.0	68.0	11941.0	1993.0	2532.0	3285.0	4400.0	5293.0	5693.0	13136.0	7165.0	8049.0	8525.0	9485.0	12162.0	15764.0	18151.0	18447.0	25734.0	28563.0	34491.0	45563.0	67616.0	107142.0	255414.0	42950278.0
AS_D_L1_F_S_S3_L002_R1_PE	16.0	1509.0	15.0	23.0	23.0	18.0	13.0	12.0	34.0	1243.0	722.0	1071.0	1551.0	2240.0	2907.0	3818.0	4702.0	6143.0	7354.0	7966.0	9242.0	11483.0	14571.0	16146.0	16916.0	22083.0	25605.0	30824.0	39075.0	58533.0	86187.0	190735.0	45335055.0
AS_D_L1_F_S_S3_L002_R2_PE	981.0	459.0	1399.0	580.0	26.0	17.0	11.0	23.0	645.0	18189.0	2218.0	2819.0	3755.0	4426.0	5192.0	7830.0	5008.0	5726.0	6710.0	6919.0	15261.0	9587.0	11902.0	12074.0	12370.0	13943.0	18368.0	21791.0	27865.0	39912.0	66945.0	154882.0	45420002.0
AS_D_L1_F_V_S1_L004_R1_PE	5.0	9.0	16.0	107.0	25.0	39.0	29.0	31.0	4593.0	978.0	756.0	1044.0	1516.0	5970.0	2915.0	4151.0	5297.0	6220.0	9180.0	9171.0	11739.0	13182.0	16914.0	18817.0	19397.0	23573.0	32624.0	37561.0	48161.0	71600.0	108828.0	244553.0	42945387.0
AS_D_L1_F_V_S1_L004_R2_PE	16.0	169.0	20.0	870.0	32.0	30.0	45.0	30.0	57.0	10772.0	1876.0	2408.0	3166.0	4235.0	5165.0	5707.0	12855.0	7173.0	8209.0	8684.0	9411.0	12565.0	15629.0	18337.0	19018.0	26043.0	28557.0	34345.0	44646.0	66133.0	104087.0	248500.0	42945598.0
AS_D_L1_F_V_S2_L004_R1_PE	12.0	12.0	10.0	63.0	20.0	27.0	19.0	38.0	4601.0	1314.0	908.0	1236.0	1859.0	6806.0	3591.0	5393.0	6359.0	7840.0	11599.0	10884.0	13936.0	15219.0	19834.0	21472.0	22221.0	26944.0	37093.0	42980.0	53878.0	78371.0	119355.0	265150.0	43963323.0
AS_D_L1_F_V_S2_L004_R2_PE	26.0	201.0	20.0	950.0	24.0	21.0	33.0	45.0	54.0	14349.0	2330.0	2870.0	3819.0	4871.0	6091.0	6574.0	14362.0	7905.0	8850.0	9502.0	10406.0	13795.0	17393.0	20067.0	20080.0	27672.0	30499.0	36598.0	48254.0	70559.0	111894.0	265950.0	43986303.0
AS_D_L1_F_V_S3_L002_R1_PE	13.0	1384.0	25.0	22.0	24.0	18.0	33.0	43.0	49.0	1091.0	638.0	841.0	1267.0	1785.0	2335.0	3077.0	3680.0	4559.0	5869.0	6178.0	7002.0	8695.0	11047.0	11862.0	12461.0	16564.0	19062.0	22978.0	28283.0	42625.0	62731.0	141794.0	38932475.0
AS_D_L1_F_V_S3_L002_R2_PE	889.0	408.0	1199.0	456.0	13.0	26.0	43.0	45.0	557.0	12068.0	1762.0	2200.0	2920.0	3621.0	4316.0	6871.0	4393.0	4797.0	5679.0	6058.0	12771.0	8020.0	10095.0	10157.0	10501.0	12161.0	15536.0	18505.0	24217.0	34417.0	60450.0	139619.0	38935740.0
AS_D_L1_M_S_S1_L004_R1_PE	17.0	25.0	31.0	91.0	52.0	55.0	64.0	83.0	4473.0	1321.0	936.0	1232.0	1959.0	6482.0	3754.0	5277.0	6541.0	8164.0	10492.0	11247.0	14391.0	16126.0	20164.0	22413.0	23370.0	27568.0	38179.0	43767.0	56505.0	81774.0	123909.0	271882.0	40950117.0
AS_D_L1_M_S_S1_L004_R2_PE	35.0	206.0	45.0	881.0	45.0	52.0	72.0	81.0	86.0	15470.0	2553.0	3113.0	4155.0	5449.0	6632.0	7331.0	14446.0	9007.0	10182.0	10972.0	11992.0	15504.0	19595.0	22393.0	22712.0	30110.0	34117.0	40752.0	53720.0	77544.0	123085.0	284994.0	40925130.0
AS_D_L1_M_S_S2_L002_R1_PE	10.0	1294.0	19.0	8.0	15.0	15.0	20.0	32.0	34.0	854.0	558.0	804.0	1164.0	1724.0	2298.0	2930.0	3731.0	4614.0	5693.0	6101.0	7179.0	8830.0	11022.0	12327.0	13000.0	16508.0	18951.0	23042.0	28851.0	43646.0	64019.0	142996.0	38206837.0
AS_D_L1_M_S_S2_L002_R2_PE	863.0	386.0	1137.0	437.0	23.0	13.0	12.0	28.0	534.0	13578.0	1851.0	2383.0	3159.0	3702.0	4480.0	6802.0	4532.0	5077.0	5878.0	6127.0	12921.0	8439.0	10484.0	10773.0	10935.0	12425.0	16180.0	19204.0	24965.0	35797.0	60192.0	137592.0	38208217.0
AS_D_L1_M_S_S3_L002_R1_PE	27.0	1631.0	30.0	29.0	42.0	27.0	30.0	58.0	66.0	1257.0	751.0	1060.0	1559.0	2273.0	3007.0	3803.0	4814.0	5762.0	7011.0	7658.0	8798.0	11037.0	13366.0	15157.0	15601.0	20787.0	23912.0	29093.0	36205.0	53805.0	78941.0	172330.0	44584262.0
AS_D_L1_M_S_S3_L002_R2_PE	1008.0	440.0	1332.0	545.0	29.0	37.0	33.0	51.0	695.0	11916.0	1759.0	2435.0	3163.0	3849.0	4783.0	7588.0	5074.0	5689.0	6747.0	7303.0	15172.0	9955.0	12471.0	12385.0	12983.0	14641.0	19214.0	22688.0	29246.0	41793.0	69392.0	156677.0	44623096.0
AS_D_L1_M_V_S1_L004_R1_PE	21.0	8.0	22.0	74.0	37.0	36.0	54.0	67.0	4136.0	1120.0	820.0	1057.0	1582.0	5735.0	3051.0	4265.0	5381.0	6523.0	8368.0	8845.0	11614.0	13029.0	16484.0	18358.0	19515.0	22864.0	32007.0	36418.0	47450.0	69324.0	106329.0	234650.0	38758780.0
AS_D_L1_M_V_S1_L004_R2_PE	32.0	151.0	23.0	809.0	49.0	34.0	51.0	71.0	57.0	12150.0	2277.0	2802.0	3856.0	4775.0	6064.0	6793.0	13330.0	8069.0	9141.0	9860.0	10887.0	13989.0	17850.0	20513.0	20779.0	27833.0	31449.0	38478.0	51084.0	77213.0	123782.0	300727.0	38623046.0
AS_D_L1_M_V_S2_L002_R1_PE	11.0	1448.0	25.0	24.0	27.0	29.0	39.0	27.0	41.0	924.0	599.0	797.0	1259.0	1834.0	2313.0	3102.0	3810.0	4799.0	6104.0	6667.0	7595.0	9263.0	11560.0	13063.0	13481.0	17885.0	20352.0	24937.0	31027.0	46733.0	69888.0	159881.0	43277192.0
AS_D_L1_M_V_S2_L002_R2_PE	1008.0	446.0	1277.0	531.0	27.0	27.0	33.0	30.0	588.0	11157.0	1628.0	2174.0	2860.0	3554.0	4221.0	7182.0	4640.0	5209.0	6252.0	6634.0	14414.0	9067.0	11285.0	11280.0	11913.0	13244.0	17922.0	20812.0	27404.0	39722.0	66686.0	151418.0	43282091.0
AS_D_L1_M_V_S3_L002_R1_PE	20.0	1690.0	30.0	28.0	35.0	27.0	30.0	50.0	45.0	1401.0	780.0	1129.0	1538.0	2236.0	2949.0	3630.0	4507.0	5562.0	7011.0	7516.0	8520.0	10706.0	13390.0	14746.0	15276.0	20145.0	23221.0	27879.0	34760.0	52479.0	77549.0	176819.0	48017901.0
AS_D_L1_M_V_S3_L002_R2_PE	1089.0	483.0	1465.0	632.0	35.0	33.0	31.0	52.0	675.0	13772.0	1967.0	2614.0	3383.0	4093.0	5088.0	7977.0	5291.0	5890.0	7046.0	7361.0	15858.0	10184.0	12335.0	12494.0	13074.0	14575.0	19342.0	22806.0	29742.0	42753.0	72453.0	169135.0	48029877.0
AS_D_L2_F_S_S1_L004_R1_PE	19.0	27.0	23.0	101.0	26.0	36.0	40.0	51.0	6423.0	1624.0	1095.0	1483.0	2277.0	8916.0	4369.0	6487.0	7878.0	9668.0	13417.0	13514.0	17503.0	19203.0	24559.0	27590.0	29263.0	35115.0	48622.0	55830.0	71540.0	104109.0	157884.0	344839.0	58917422.0
AS_D_L2_F_S_S1_L004_R2_PE	28.0	254.0	31.0	1261.0	27.0	40.0	42.0	48.0	53.0	18655.0	2925.0	3686.0	4970.0	6232.0	7745.0	8434.0	18584.0	10160.0	11279.0	12405.0	13650.0	17801.0	22138.0	25971.0	26249.0	36833.0	40450.0	48849.0	65094.0	96491.0	152858.0	370183.0	58907527.0
AS_D_L2_F_S_S2_L004_R1_PE	14.0	17.0	26.0	65.0	16.0	24.0	23.0	42.0	3914.0	1113.0	698.0	877.0	1358.0	5400.0	2487.0	3634.0	4321.0	5242.0	7551.0	7411.0	9652.0	10575.0	13500.0	14835.0	15827.0	19421.0	27128.0	30603.0	40211.0	59987.0	93324.0	210677.0	37099406.0
AS_D_L2_F_S_S2_L004_R2_PE	25.0	160.0	20.0	839.0	17.0	24.0	35.0	26.0	59.0	13550.0	2231.0	2714.0	3448.0	4444.0	5393.0	5666.0	12235.0	6785.0	7352.0	8030.0	8741.0	11107.0	13841.0	16216.0	15918.0	22177.0	23629.0	28792.0	36977.0	54348.0	85431.0	202348.0	37096801.0
AS_D_L2_F_S_S3_L002_R1_PE	11.0	1453.0	10.0	17.0	19.0	16.0	24.0	39.0	26.0	952.0	494.0	701.0	991.0	1498.0	1927.0	2646.0	3093.0	4025.0	5512.0	5389.0	6370.0	7792.0	9951.0	10863.0	11404.0	15673.0	17655.0	21759.0	27267.0	41058.0	60221.0	136083.0	42517519.0
AS_D_L2_F_S_S3_L002_R2_PE	963.0	375.0	1296.0	511.0	14.0	25.0	30.0	33.0	551.0	20568.0	2500.0	3185.0	4162.0	4850.0	5530.0	7742.0	5062.0	5394.0	6167.0	6290.0	14115.0	8496.0	10454.0	10409.0	10676.0	11997.0	15816.0	18211.0	23225.0	32654.0	55878.0	130306.0	42494973.0
AS_D_L2_F_V_S1_L004_R1_PE	15.0	18.0	24.0	77.0	26.0	38.0	28.0	33.0	4776.0	1223.0	843.0	1178.0	1771.0	6598.0	3334.0	4690.0	5797.0	7313.0	10164.0	10129.0	13270.0	14129.0	18464.0	20182.0	21108.0	24902.0	34715.0	40024.0	51286.0	75060.0	114514.0	256536.0	44404267.0
AS_D_L2_F_V_S1_L004_R2_PE	23.0	210.0	32.0	904.0	33.0	38.0	35.0	52.0	47.0	11262.0	2160.0	2521.0	3456.0	4643.0	5798.0	6204.0	14094.0	7874.0	9056.0	9894.0	11116.0	14382.0	18362.0	21177.0	22114.0	30225.0	33861.0	41051.0	55138.0	82473.0	133420.0	328240.0	44276637.0
AS_D_L2_F_V_S2_L004_R1_PE	9.0	28.0	16.0	51.0	23.0	31.0	14.0	42.0	3487.0	1004.0	697.0	939.0	1404.0	5074.0	2680.0	3810.0	4598.0	5632.0	7534.0	7850.0	10007.0	10730.0	13932.0	15194.0	16071.0	19278.0	26725.0	30476.0	39508.0	57702.0	87593.0	195271.0	32500984.0
AS_D_L2_F_V_S2_L004_R2_PE	20.0	157.0	20.0	709.0	25.0	30.0	24.0	40.0	47.0	7924.0	1538.0	1917.0	2524.0	3192.0	4018.0	4470.0	10182.0	5443.0	6325.0	7150.0	7497.0	9914.0	12712.0	14559.0	14899.0	20568.0	22498.0	27043.0	35843.0	52797.0	84206.0	201516.0	32508587.0
AS_D_L2_F_V_S3_L002_R1_PE	25.0	1583.0	22.0	22.0	21.0	41.0	29.0	49.0	50.0	1225.0	722.0	1044.0	1523.0	2158.0	2815.0	3747.0	4500.0	5636.0	7708.0	7546.0	8709.0	10825.0	13355.0	14594.0	14988.0	20134.0	22495.0	27972.0	33980.0	50689.0	73656.0	164568.0	44280714.0
AS_D_L2_F_V_S3_L002_R2_PE	951.0	440.0	1351.0	546.0	26.0	43.0	41.0	39.0	662.0	14190.0	1915.0	2465.0	3300.0	3915.0	4816.0	7583.0	4880.0	5657.0	6504.0	6859.0	14913.0	9242.0	11497.0	11673.0	12083.0	13308.0	17665.0	20975.0	26813.0	38581.0	66060.0	152200.0	44315952.0
AS_D_L2_M_S_S1_L004_R1_PE	15.0	20.0	22.0	100.0	31.0	36.0	52.0	37.0	6149.0	1401.0	1046.0	1395.0	2133.0	8419.0	4221.0	6083.0	7543.0	9476.0	12643.0	13361.0	17007.0	19005.0	24248.0	27086.0	28310.0	33421.0	45906.0	52354.0	67543.0	98653.0	152153.0	335578.0	58283547.0
AS_D_L2_M_S_S1_L004_R2_PE	23.0	225.0	48.0	1130.0	35.0	43.0	34.0	51.0	66.0	9345.0	2080.0	2702.0	3614.0	4741.0	6137.0	7275.0	17585.0	9304.0	10771.0	11873.0	13224.0	16926.0	21684.0	25015.0	25206.0	35117.0	38390.0	45949.0	59863.0	87058.0	135990.0	317831.0	58349659.0
AS_D_L2_M_S_S2_L002_R1_PE	15.0	1466.0	32.0	26.0	33.0	30.0	36.0	43.0	56.0	1018.0	550.0	798.0	1165.0	1683.0	2264.0	2893.0	3447.0	4488.0	5505.0	5909.0	6825.0	8280.0	10557.0	11531.0	12139.0	16418.0	18899.0	22949.0	28700.0	43524.0	65577.0	150962.0	43413528.0
AS_D_L2_M_S_S2_L002_R2_PE	1019.0	400.0	1344.0	527.0	38.0	42.0	30.0	57.0	640.0	17834.0	2197.0	2908.0	3685.0	4361.0	5260.0	7601.0	5124.0	5725.0	6682.0	7057.0	14845.0	9476.0	11249.0	11738.0	12164.0	13899.0	17766.0	20871.0	27051.0	38382.0	65954.0	150902.0	43374518.0
AS_D_L2_M_S_S3_L002_R1_PE	12.0	1331.0	13.0	15.0	40.0	19.0	17.0	28.0	30.0	1278.0	629.0	944.0	1256.0	1828.0	2391.0	2926.0	3688.0	4540.0	5704.0	5994.0	6685.0	8533.0	10321.0	11583.0	11996.0	15838.0	18015.0	21760.0	26905.0	40938.0	60624.0	138491.0	39111983.0
AS_D_L2_M_S_S3_L002_R2_PE	837.0	400.0	1180.0	448.0	25.0	22.0	26.0	28.0	568.0	12401.0	1770.0	2373.0	3072.0	3662.0	4340.0	6843.0	4367.0	5081.0	5803.0	6133.0	13140.0	8235.0	10630.0	10556.0	10678.0	11944.0	15655.0	18690.0	23734.0	34613.0	58418.0	134252.0	39106431.0
AS_D_L2_M_V_S1_L004_R1_PE	19.0	14.0	19.0	109.0	30.0	30.0	23.0	49.0	5599.0	1212.0	832.0	1127.0	1631.0	7197.0	3163.0	4599.0	5476.0	7061.0	9400.0	10068.0	12906.0	13911.0	17953.0	20200.0	21243.0	25144.0	35568.0	40468.0	53522.0	79722.0	124632.0	283119.0	51280160.0
AS_D_L2_M_V_S1_L004_R2_PE	37.0	256.0	33.0	1052.0	36.0	24.0	44.0	55.0	65.0	14029.0	2462.0	2930.0	3918.0	5017.0	6129.0	6779.0	15762.0	8663.0	9564.0	10336.0	11070.0	14735.0	18631.0	21478.0	22180.0	31051.0	34329.0	41499.0	54372.0	81200.0	130036.0	312514.0	51205920.0
AS_D_L2_M_V_S2_L002_R1_PE	15.0	1541.0	28.0	36.0	34.0	33.0	29.0	53.0	59.0	959.0	648.0	940.0	1429.0	1975.0	2730.0	3406.0	4580.0	5573.0	7291.0	7246.0	8574.0	10693.0	13154.0	14456.0	15091.0	19788.0	22753.0	27316.0	34315.0	51193.0	74526.0	163904.0	40794530.0
AS_D_L2_M_V_S2_L002_R2_PE	880.0	388.0	1215.0	516.0	43.0	27.0	37.0	48.0	630.0	15544.0	2013.0	2625.0	3448.0	4115.0	5031.0	7804.0	5235.0	6245.0	7102.0	7688.0	15047.0	10312.0	12700.0	12887.0	13251.0	14853.0	19456.0	22701.0	28712.0	40594.0	68146.0	154106.0	40805499.0
AS_D_L2_M_V_S3_L002_R1_PE	19.0	1609.0	30.0	29.0	31.0	39.0	38.0	32.0	55.0	1696.0	913.0	1344.0	1953.0	2920.0	3735.0	4738.0	5886.0	7222.0	9128.0	9486.0	11006.0	13362.0	16615.0	18594.0	18875.0	24566.0	27943.0	33855.0	41210.0	60898.0	86448.0	182499.0	43613817.0
AS_D_L2_M_V_S3_L002_R2_PE	951.0	414.0	1272.0	545.0	16.0	23.0	42.0	45.0	678.0	13297.0	1979.0	2617.0	3480.0	4343.0	5311.0	8153.0	5692.0	6605.0	7795.0	8215.0	16324.0	11460.0	13892.0	14044.0	14252.0	16317.0	21488.0	24828.0	31905.0	45290.0	75177.0	167185.0	43676956.0
AS_D_L3_F_S_S1_L004_R1_PE	21.0	28.0	28.0	90.0	35.0	35.0	58.0	52.0	5383.0	1506.0	1110.0	1498.0	2371.0	7932.0	4524.0	6757.0	8095.0	9885.0	14098.0	13969.0	17597.0	19498.0	24987.0	27358.0	28654.0	33866.0	46476.0	53090.0	66740.0	97447.0	148063.0	329196.0	49279117.0
AS_D_L3_F_S_S1_L004_R2_PE	33.0	227.0	43.0	1050.0	35.0	40.0	48.0	57.0	73.0	17642.0	2942.0	3634.0	4626.0	6071.0	7256.0	8001.0	16717.0	9714.0	10744.0	11770.0	12971.0	17068.0	21259.0	24264.0	24939.0	33919.0	37581.0	45237.0	58568.0	84835.0	131653.0	307135.0	49349412.0
AS_D_L3_F_S_S2_L004_R1_PE	7.0	13.0	12.0	60.0	20.0	20.0	14.0	24.0	4434.0	909.0	681.0	921.0	1392.0	5765.0	2755.0	4034.0	4862.0	5998.0	8825.0	8605.0	11278.0	12046.0	15902.0	16978.0	18135.0	22137.0	30085.0	35073.0	45374.0	66765.0	103263.0	230599.0	41259239.0
